time,S,I,R,year
18.73873873873874,1674.7823075683737,2701.4577514406496,709.0423635841637,1988.7387387387387
18.76876876876877,1676.283541210847,2705.191503926347,710.7339701057635,1988.7687687687687
18.7987987987988,1677.78312187486,2708.934185143803,712.4272932971794,1988.7987987987988
18.82882882882883,1679.2810497441824,2712.6858146254917,714.122333308522,1988.8288288288288
18.85885885885886,1680.7773250000582,2716.446411950045,715.8190902929339,1988.8588588588589
18.88888888888889,1682.271947821204,2720.2159967422494,717.5175644065891,1988.888888888889
18.91891891891892,1683.764918383809,2723.9945886730484,719.2177558086933,1988.918918918919
18.94894894894895,1685.256236861535,2727.782207459539,720.9196646614836,1988.948948948949
18.97897897897898,1686.7459034255176,2731.578872864976,722.6232911302286,1988.978978978979
19.00900900900901,1688.2339182443652,2735.3846046987665,724.3286353832292,1989.009009009009
19.03903903903904,1689.7202814841587,2739.1994228164767,726.0356975918169,1989.039039039039
19.06906906906907,1691.2049933084518,2743.023347119827,727.7444779303555,1989.069069069069
19.0990990990991,1692.6880538782716,2746.856397556692,729.4549765762401,1989.099099099099
19.12912912912913,1694.1694633521183,2750.698594121104,731.1671937098979,1989.129129129129
19.15915915915916,1695.649221885964,2754.5499568532496,732.8811295147866,1989.1591591591591
19.18918918918919,1697.1273296332547,2758.410505839471,734.5967841773968,1989.1891891891892
19.21921921921922,1698.603786744909,2762.280261212267,736.3141578872496,1989.2192192192192
19.24924924924925,1700.0785933693187,2766.15924315029,738.0332508368987,1989.2492492492493
19.27927927927928,1701.5517496523478,2770.0474718783494,739.7540632219283,1989.2792792792793
19.30930930930931,1703.0232557373338,2773.9449676674103,741.4765952409551,1989.3093093093094
19.33933933933934,1704.493111765087,2777.851750834593,743.2008470956271,1989.3393393393394
19.36936936936937,1705.9613178738905,2781.767841743172,744.9268189906236,1989.3693693693695
19.3993993993994,1707.4278741995008,2785.6932608025804,746.6545111336561,1989.3993993993995
19.42942942942943,1708.8927808751464,2789.628028468404,748.3839237354669,1989.4294294294293
19.45945945945946,1710.3560380315298,2793.572165242385,750.1150570098307,1989.4594594594594
19.48948948948949,1711.8176457968261,2797.525691672422,751.8479111735537,1989.4894894894894
19.51951951951952,1713.2776042966823,2801.4886283525675,753.5824864464728,1989.5195195195195
19.54954954954955,1714.7359136542198,2805.460995923032,755.3187830514576,1989.5495495495495
19.57957957957958,1716.1925739900319,2809.442815070179,757.0568012144086,1989.5795795795796
19.60960960960961,1717.6475854221853,2813.4341065265294,758.7965411642582,1989.6096096096096
19.63963963963964,1719.1009480662199,2817.434891070759,760.5380031329706,1989.6396396396397
19.66966966966967,1720.5526620351475,2821.4451895276975,762.2811873555409,1989.6696696696697
19.6996996996997,1722.0027274394538,2825.4650227683337,764.0260940699965,1989.6996996996997
19.72972972972973,1723.4511443870974,2829.4944117098094,765.7727235173961,1989.7297297297298
19.75975975975976,1724.897912983509,2833.5333773154216,767.5210759418301,1989.7597597597598
19.78978978978979,1726.343033331593,2837.5819405946254,769.2711515904202,1989.78978978979
19.81981981981982,1727.7865055317263,2841.6401226030284,771.02295071332,1989.8198198198197
19.84984984984985,1729.228329681759,2845.7079444423953,772.7764735637145,1989.8498498498498
19.87987987987988,1730.668505877014,2849.7854272606473,774.5317203978208,1989.8798798798798
19.90990990990991,1732.107034210287,2853.8725922518593,776.2886914748867,1989.9099099099099
19.93993993993994,1733.543914771847,2857.9694606562625,778.0473870571925,1989.93993993994
19.96996996996997,1734.9791476494356,2862.076053760244,779.8078074100496,1989.96996996997
20.0,1736.4127329282674,2866.192392896346,781.5699528018009,1990.0
20.03003003003003,1737.8446706910295,2870.318499443267,783.3338235038212,1990.03003003003
20.06006006006006,1739.2749610178826,2874.4543948258593,785.099419790517,1990.06006006006
20.09009009009009,1740.7036039864602,2878.600100515133,786.8667419393258,1990.0900900900901
20.12012012012012,1742.1305996718686,2882.7556380282517,788.6357902307175,1990.1201201201202
20.15015015015015,1743.5559481466871,2886.9210289285365,790.4065649481928,1990.1501501501502
20.18018018018018,1744.9796494809673,2891.096294825462,792.1790663782848,1990.1801801801803
20.21021021021021,1746.4017037422348,2895.28145737466,793.9532948105573,1990.21021021021
20.24024024024024,1747.8221109954873,2899.476538277918,795.7292505376064,1990.2402402402402
20.27027027027027,1749.240871303196,2903.681559283177,797.5069338550596,1990.2702702702702
20.3003003003003,1750.6579847253042,2907.896542184536,799.286345061576,1990.3003003003003
20.33033033033033,1752.073451319229,2912.1215088222475,801.0674844588463,1990.3303303303303
20.36036036036036,1753.4872711398602,2916.356481082721,802.8503523515923,1990.3603603603603
20.39039039039039,1754.89944423956,2920.601480898521,804.6349490475683,1990.3903903903904
20.42042042042042,1756.3099706681642,2924.8565302483676,806.4212748575599,1990.4204204204204
20.45045045045045,1757.718850472981,2929.121651157136,808.2093300953837,1990.4504504504505
20.48048048048048,1759.1260836987924,2933.396865695858,809.9991150778886,1990.4804804804805
20.51051051051051,1760.531670387852,2937.6821959817203,811.790630124955,1990.5105105105106
20.54054054054054,1761.935610579887,2941.977664178065,813.5838755594942,1990.5405405405406
20.57057057057057,1763.3379043120979,2946.2832924943896,815.37885170745,1990.5705705705707
20.6006006006006,1764.7385516191575,2950.599103186348,817.1755588977976,1990.6006006006005
20.63063063063063,1766.1375525332119,2954.9251185557496,818.9739974625434,1990.6306306306305
20.66066066066066,1767.5349070838802,2959.2613609505574,820.7741677367256,1990.6606606606606
20.69069069069069,1768.9306152982535,2963.607852764893,822.5760700584142,1990.6906906906906
20.72072072072072,1770.3246772008974,2967.964616439031,824.3797047687102,1990.7207207207207
20.75075075075075,1771.717092813849,2972.331674459403,826.1850722117473,1990.7507507507507
20.78078078078078,1773.107862156619,2976.709049358596,827.9921727346896,1990.7807807807808
20.81081081081081,1774.4969852461913,2981.096763715352,829.8010066877334,1990.8108108108108
20.84084084084084,1775.8844620970217,2985.494840154569,831.6115744241067,1990.8408408408409
20.87087087087087,1777.27029272104,2989.9033013473,833.4238763000686,1990.870870870871
20.9009009009009,1778.6544771276485,2994.3221700107533,835.2379126749104,1990.900900900901
20.93093093093093,1780.0370153237218,2998.7514689082955,837.0536839109544,1990.930930930931
20.96096096096096,1781.4179073136088,3003.191220849444,838.8711903735551,1990.960960960961
20.99099099099099,1782.7971530991304,3007.6414486898766,840.6904324310981,1990.990990990991
21.02102102102102,1784.1747526795803,3012.1021753314235,842.5114104550008,1991.021021021021
21.05105105105105,1785.5507060517252,3016.5734237220718,844.3341248197124,1991.051051051051
21.08108108108108,1786.9250132098055,3021.0552168559625,846.1585759027131,1991.081081081081
21.11111111111111,1788.2976741455336,3025.5475777733946,847.9847640845152,1991.111111111111
21.14114114114114,1789.6686888480954,3030.0505295608214,849.8126897486629,1991.1411411411411
21.17117117117117,1791.0380573041489,3034.5640953508514,851.6423532817311,1991.1711711711712
21.2012012012012,1792.4057794978262,3039.088298322249,853.473755073327,1991.2012012012012
21.23123123123123,1793.7718554107316,3043.623161699935,855.3068955160888,1991.2312312312313
21.26126126126126,1795.1362850219423,3048.1687087549835,857.1417750056871,1991.2612612612613
21.29129129129129,1796.4990683080086,3052.7249628046275,858.9783939408236,1991.2912912912914
21.32132132132132,1797.8602052429537,3057.291947212252,860.8167527232314,1991.3213213213214
21.35135135135135,1799.2196957982742,3061.8696853874003,862.6568517576757,1991.3513513513512
21.38138138138138,1800.5775399429385,3066.4582007857693,864.498691451953,1991.3813813813813
21.41141141141141,1801.9337376433887,3071.057516909213,866.3422722168914,1991.4114114114113
21.44144144144144,1803.2882888635397,3075.6676573057402,868.1875944663507,1991.4414414414414
21.47147147147147,1804.6411935647798,3080.288645569515,870.0346586172221,1991.4714714714714
21.5015015015015,1805.992451705969,3084.9205053408577,871.8834650894287,1991.5015015015015
21.53153153153153,1807.3420632434415,3089.5632603062436,873.734014305925,1991.5315315315315
21.56156156156156,1808.6900281310034,3094.2169341983044,875.5863066926971,1991.5615615615616
21.59159159159159,1810.0363463199349,3098.881550795825,877.4403426787628,1991.5915915915916
21.62162162162162,1811.3810177589876,3103.55713392375,879.2961226961712,1991.6216216216217
21.65165165165165,1812.7240423943874,3108.2437074531754,881.1536471800035,1991.6516516516517
21.68168168168168,1814.0654201698326,3112.9412953013552,883.012916568372,1991.6816816816818
21.71171171171171,1815.4051510264942,3117.649921431698,884.8739313024212,1991.7117117117118
21.74174174174174,1816.7432349030164,3122.3696098537694,886.7366918263263,1991.7417417417416
21.77177177177177,1818.079671735516,3127.1003846232866,888.6011985872948,1991.7717717717717
21.8018018018018,1819.4144614575832,3131.8422698421273,890.4674520355659,1991.8018018018017
21.83183183183183,1820.7476040002812,3136.5952896583226,892.3354526244096,1991.8318318318318
21.86186186186186,1822.079099292145,3141.3594682660587,894.2052008101285,1991.8618618618618
21.89189189189189,1823.408947259184,3146.134829905677,896.0766970520561,1991.8918918918919
21.92192192192192,1824.7371478248797,3150.921398863676,897.9499418125577,1991.921921921922
21.95195195195195,1826.0637009101863,3155.7191994727086,899.8249355570298,1991.951951951952
21.98198198198198,1827.388606433532,3160.5282561115846,901.7016787539013,1991.981981981982
22.01201201201201,1828.711864310817,3165.348593205267,903.5801718746325,1992.012012012012
22.04204204204204,1830.033474455414,3170.180235224877,905.4604153937147,1992.042042042042
22.07207207207207,1831.3534367781701,3175.023206687689,907.3424097886713,1992.0720720720722
22.1021021021021,1832.6717511874044,3179.877532157134,909.226155540057,1992.1021021021022
22.13213213213213,1833.9884175889083,3184.7432362427994,911.1116531314584,1992.132132132132
22.16216216216216,1835.3034358859477,3189.620343600427,912.998903049494,1992.162162162162
22.19219219219219,1836.6168059792599,3194.5088789319148,914.8879057838128,1992.1921921921921
22.22222222222222,1837.928527767056,3199.4088669853154,916.7786618270964,1992.2222222222222
22.25225225225225,1839.2386011450203,3204.3203325548384,918.6711716750575,1992.2522522522522
22.28228228228228,1840.547026006309,3209.243300480847,920.5654358264408,1992.2822822822823
22.31231231231231,1841.8538022415514,3214.177795649862,922.461454783022,1992.3123123123123
22.34234234234234,1843.158929738851,3219.1238429945593,924.3592290496092,1992.3423423423424
22.37237237237237,1844.462408383783,3224.0814674937683,926.2587591340412,1992.3723723723724
22.4024024024024,1845.7642380593952,3229.050694172477,928.1600455471892,1992.4024024024025
22.43243243243243,1847.06441864621,3234.031548101827,930.0630888029555,1992.4324324324325
22.46246246246246,1848.3629500222205,3239.024054399116,931.9678894182742,1992.4624624624626
22.49249249249249,1849.6598320628946,3244.0282382277974,933.8744479131104,1992.4924924924926
22.52252252252252,1850.9550646411722,3249.0441247974795,935.7827648104624,1992.5225225225224
22.55255255255255,1852.2486476274667,3254.071739363927,937.6928406363579,1992.5525525525525
22.58258258258258,1853.5405808896635,3259.1111072290596,939.6046759198582,1992.5825825825825
22.61261261261261,1854.830864293122,3264.162253740953,941.518271193055,1992.6126126126126
22.64264264264264,1856.1194977006735,3269.2252042938376,943.4336269910717,1992.6426426426426
22.67267267267267,1857.4064809726233,3274.2999843281004,945.3507438520638,1992.6726726726727
22.7027027027027,1858.6918139667482,3279.386619330284,947.269622317218,1992.7027027027027
22.73273273273273,1859.9754965383,3284.485134833085,949.1902629307529,1992.7327327327328
22.762762762762762,1861.2575285400012,3289.595556415357,951.1126662399182,1992.7627627627628
22.792792792792792,1862.5379098220485,3294.717909702109,953.0368327949958,1992.7927927927929
22.822822822822822,1863.816640232111,3299.8522203645043,954.9627631492986,1992.822822822823
22.852852852852852,1865.0937196153316,3304.998514119864,956.8904578591714,1992.852852852853
22.882882882882882,1866.369147814325,3310.1568167316636,958.8199174839908,1992.8828828828828
22.912912912912912,1867.6429246691796,3315.327154009533,960.751142586165,1992.9129129129128
